UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2022,62,4305225,2098791,2206434,1698932,1745032,243862,283276,22285,23619,102847,120988,4203,4184,26662,29335,1721301,1769047,250887,292308,36134,39073,112152,130764,7353,7652,1835195,1937313,1462000,1504097,233313,271261,14332,16317,100491,118414,3380,3392,21679,23832,1480011,1523361,238315,277916,25503,28922,108680,126897,6025,6342,263596,269121,236932,240935,10549,12015,7953,7302,2356,2574,823,792,4983,5503,241290,245686,12572,14392,10631,10151,3472,3867,1328,1310
R,10,2022,63,4196448,2038228,2158220,1659293,1716097,232761,274016,21129,22246,95971,113925,3881,3882,25193,28054,1680375,1739192,239159,282439,34351,37460,104911,123010,6846,7075,1797730,1909215,1443046,1493399,223024,262701,13956,15418,93838,111582,3163,3174,20703,22941,1460249,1512069,227619,268939,24747,27935,101742,119512,5681,5883,240498,249005,216247,222698,9737,11315,7173,6828,2133,2343,718,708,4490,5113,220126,227123,11540,13500,9604,9525,3169,3498,1165,1192
R,10,2022,64,4124833,1995234,2129599,1629606,1699093,222414,264214,19551,21410,96059,114426,3650,3775,23954,26681,1649522,1720907,228611,272229,32400,35977,104325,123097,6399,6768,1772055,1893550,1429350,1487711,212996,253463,13039,15058,94057,112288,2968,3096,19645,21934,1445538,1505468,217417,259427,23598,27116,101351,119836,5300,5673,223179,236049,200256,211382,9418,10751,6512,6352,2002,2138,682,679,4309,4747,203984,215439,11194,12802,8802,8861,2974,3261,1099,1095
R,10,2022,65,4080492,1965039,2115453,1609250,1693260,215987,260661,19437,20866,93527,111079,3445,3600,23393,25987,1628738,1714614,222048,268423,32143,35551,101424,119048,6158,6540,1750559,1886188,1416527,1487677,207188,250308,12950,14819,91683,109139,2845,2915,19366,21330,1432511,1505015,211604,256043,23463,27051,98747,116042,5176,5400,214480,229265,192723,205583,8799,10353,6487,6047,1844,1940,600,685,4027,4657,196227,209599,10444,12380,8680,8500,2677,3006,982,1140
R,10,2022,66,3919693,1876846,2042847,1540353,1633779,203321,250755,18107,20055,89882,109682,3248,3430,21935,25146,1558670,1654449,208944,258199,30126,34321,97195,117464,5774,6253,1677204,1825554,1361125,1439222,195004,240894,12156,14276,88111,107616,2658,2872,18150,20674,1376155,1456030,199035,246371,22126,26197,94604,114375,4830,5279,199642,217293,179228,194557,8317,9861,5951,5779,1771,2066,590,558,3785,4472,182515,198419,9909,11828,8000,8124,2591,3089,944,974
R,10,2022,67,3792599,1806567,1986032,1487431,1594570,190431,237277,17156,18851,87634,108449,3068,3379,20847,23506,1504739,1613731,195747,244343,28687,32091,94554,115765,5499,6044,1617013,1776718,1316804,1406422,182651,228068,11648,13545,85956,106569,2565,2780,17389,19334,1331110,1421961,186501,233284,21299,24603,92148,112973,4664,5066,189554,209314,170627,188148,7780,9209,5508,5306,1678,1880,503,599,3458,4172,173629,191770,9246,11059,7388,7488,2406,2792,835,978
R,10,2022,68,3668554,1738002,1930552,1439020,1557251,177817,226520,15877,17815,83172,103581,2808,3181,19308,22204,1455128,1575343,182696,233043,26736,30546,89494,110298,4958,5739,1564260,1735426,1282239,1381415,170625,218162,11053,13007,81731,101794,2342,2616,16270,18432,1295694,1396226,174229,223019,20292,23749,87361,107709,4227,4837,173742,195126,156781,175836,7192,8358,4824,4808,1441,1787,466,565,3038,3772,159434,179117,8467,10024,6444,6797,2133,2589,731,902
R,10,2022,69,3501840,1650130,1851710,1374650,1503551,162277,211014,14664,16398,77937,97090,2651,2859,17951,20798,1389648,1520575,166647,217018,24934,28406,83718,103454,4680,5264,1491669,1670453,1231735,1339908,155670,203229,10237,12037,76617,95549,2251,2397,15159,17333,1244338,1353912,158838,207734,18983,22203,81804,101150,4025,4495,158461,181257,142915,163643,6607,7785,4427,4361,1320,1541,400,462,2792,3465,145310,166663,7809,9284,5951,6203,1914,2304,655,769
R,10,2022,70,3388372,1590949,1797423,1331934,1463846,151086,201045,13443,15468,75501,95158,2554,2799,16431,19107,1345640,1479546,155141,206503,22871,26769,80714,100756,4464,5000,1444119,1627888,1199185,1310628,145121,193781,9526,11409,74217,93668,2179,2362,13891,16040,1210664,1323654,148103,197930,17582,21067,78902,98574,3845,4249,146830,169535,132749,153218,5965,7264,3917,4059,1284,1490,375,437,2540,3067,134976,155892,7038,8573,5289,5702,1812,2182,619,751
R,10,2022,71,3200543,1494197,1706346,1254410,1390890,141740,192532,12583,14525,67830,87978,2247,2524,15387,17897,1267171,1405563,145490,197719,21697,25260,72581,93029,4046,4566,1356417,1546685,1129413,1246664,136236,185663,9048,10701,66704,86546,1928,2129,13088,14982,1140183,1258773,139050,189601,16871,19898,70958,90967,3513,3904,137780,159661,124997,144226,5504,6869,3535,3824,1126,1432,319,395,2299,2915,126988,146790,6440,8118,4826,5362,1623,2062,533,662
R,10,2022,72,3027918,1405481,1622437,1172102,1316203,135158,182984,12031,13756,69232,90018,2237,2383,14721,17093,1184361,1330083,138815,188031,20709,23823,73759,95113,3940,4376,1277079,1468735,1055905,1177279,129884,176275,8715,10164,68162,88654,1881,2040,12532,14323,1066267,1188783,132627,180085,16165,18793,72218,93083,3409,3746,128402,153702,116197,138924,5274,6709,3316,3592,1070,1364,356,343,2189,2770,118094,141300,6188,7946,4544,5030,1541,2030,531,630
R,10,2022,73,2931190,1356848,1574342,1140942,1288005,123438,170812,11286,12828,65421,84263,2161,2375,13600,16059,1152268,1301138,126678,175476,19438,22480,69550,88775,3760,4199,1238394,1432347,1033494,1159227,118727,164757,8260,9622,64434,83101,1843,2021,11636,13619,1043122,1170253,121170,168341,15343,18029,68105,87060,3238,3624,118454,141995,107448,128778,4711,6055,3026,3206,987,1162,318,354,1964,2440,109146,130885,5508,7135,4095,4451,1445,1715,522,575
R,10,2022,74,2848237,1315495,1532742,1113598,1263471,115224,161262,10414,12197,61617,78346,1940,2215,12702,15251,1124153,1276085,118356,165517,18036,21435,65397,82619,3398,3930,1205188,1398678,1013505,1141880,110768,155698,7717,9188,60716,77202,1656,1898,10826,12812,1022422,1152358,113147,158911,14311,17155,64071,80928,2949,3384,110307,134064,100093,121591,4456,5564,2697,3009,901,1144,284,317,1876,2439,101731,123727,5209,6606,3725,4280,1326,1691,449,546
R,10,2022,75,2982070,1382573,1599497,1190127,1345859,109343,151730,10516,11664,57802,73025,1851,1963,12934,15256,1201020,1358599,112372,155981,18609,21125,61376,77076,3313,3606,1277009,1470137,1093987,1228056,105383,146490,7841,8918,56982,71927,1588,1681,11228,13065,1103403,1238868,107723,149784,14998,17211,60157,75519,2892,3149,105564,129360,96140,117803,3960,5240,2675,2746,820,1098,263,282,1706,2191,97617,119731,4649,6197,3611,3914,1219,1557,421,457
R,10,2022,76,2273394,1042698,1230696,889525,1023741,83773,120662,8143,9452,49469,62860,1632,1681,10156,12300,898095,1033911,86149,124028,14240,16715,52433,66438,2871,3136,953984,1118201,808795,921485,80302,115860,5955,7132,48794,61918,1427,1447,8711,10359,816109,929960,82085,118406,11301,13382,51429,65059,2512,2743,88714,112495,80730,102256,3471,4802,2188,2320,675,942,205,234,1445,1941,81986,103951,4064,5622,2939,3333,1004,1379,359,393
R,10,2022,77,1990656,899020,1091636,763172,904249,74932,110614,7104,8572,43624,55765,1406,1562,8782,10874,770523,913252,77033,113602,12292,15025,46246,58883,2526,2841,819732,989389,690938,811096,71928,106426,5221,6431,42981,54934,1201,1339,7463,9163,697130,818612,73488,108666,9708,11982,45299,57671,2191,2455,79288,102247,72234,93153,3004,4188,1883,2141,643,831,205,223,1319,1711,73393,94640,3545,4936,2584,3043,947,1212,335,386
R,10,2022,78,1914383,858644,1055739,732972,880295,68685,103426,6568,7833,40920,52283,1215,1440,8284,10462,739938,888961,70600,106372,11550,14083,43344,55225,2248,2701,787952,961396,668504,794238,65890,99679,4915,5903,40406,51475,1064,1232,7173,8869,674500,801517,67351,101932,9325,11345,42575,54042,1983,2356,70692,94343,64468,86057,2795,3747,1653,1930,514,808,151,208,1111,1593,65438,87444,3249,4440,2225,2738,769,1183,265,345
R,10,2022,79,1935589,861506,1074083,745040,908671,64674,100100,6027,7535,37010,46518,1128,1238,7627,10021,751522,917040,66387,102796,10731,13633,39080,49222,2092,2413,796036,984215,685168,826693,62151,96467,4605,5682,36493,45831,995,1065,6624,8477,690789,833736,63457,98472,8797,10993,38318,48184,1852,2112,65470,89868,59872,81978,2523,3633,1422,1853,517,687,133,173,1003,1544,60733,83304,2930,4324,1934,2640,762,1038,240,301
R,10,2022,80,1665591,733647,931944,629157,781675,56529,88909,5326,6636,34831,44966,945,1156,6859,8602,634902,788837,58114,91259,9550,11883,36771,47309,1752,2111,675895,851415,576393,707974,54268,85749,4070,5027,34402,44341,817,971,5945,7353,581355,714046,55482,87540,7803,9630,36133,46414,1529,1824,57752,80529,52764,73701,2261,3160,1256,1609,429,625,128,185,914,1249,53547,74791,2632,3719,1747,2253,638,895,223,287
R,10,2022,81,1464478,637103,827375,545538,692900,49068,79911,4785,5852,30912,39912,855,992,5945,7808,550560,699416,50390,82005,8408,10640,32652,42058,1562,1847,585249,754891,498118,626485,47059,77099,3671,4501,30525,39332,755,831,5121,6643,502429,631997,48047,78700,6876,8681,32054,41191,1378,1584,51854,72484,47420,66415,2009,2812,1114,1351,387,580,100,161,824,1165,48131,67419,2343,3305,1532,1959,598,867,184,263
R,10,2022,82,1316631,564220,752411,479715,626490,44708,74536,4260,5448,29295,37908,824,969,5418,7060,484237,632379,45950,76480,7485,9662,30957,39851,1479,1815,516108,683643,435671,563528,42873,71792,3219,4166,28902,37378,727,794,4716,5985,439596,568472,43827,73264,6067,7825,30397,39092,1315,1539,48112,68768,44044,62962,1835,2744,1041,1282,393,530,97,175,702,1075,44641,63907,2123,3216,1418,1837,560,759,164,276
R,10,2022,83,1183167,501203,681964,427541,570216,38850,66207,3642,4778,25883,33436,621,891,4666,6436,431499,575557,39944,67925,6393,8619,27261,35275,1184,1671,458383,619699,388357,513153,37159,63718,2758,3640,25571,32959,526,763,4012,5466,391736,517685,37979,64990,5171,6982,26802,34559,1035,1430,42820,62265,39184,57063,1691,2489,884,1138,312,477,95,128,654,970,39763,57872,1965,2935,1222,1637,459,716,149,241
R,10,2022,84,1092060,455849,636211,389771,533797,34367,60450,3298,4525,23500,30928,645,816,4268,5695,393377,538558,35338,61987,5837,7858,24797,32576,1139,1479,417298,578509,354425,480923,32916,58126,2526,3487,23185,30501,554,664,3692,4808,357530,484919,33647,59284,4773,6387,24344,31930,986,1237,38551,57702,35346,52874,1451,2324,772,1038,315,427,91,152,576,887,35847,53639,1691,2703,1064,1471,453,646,153,242
R,10,2022,85,959414,393562,565852,335988,473588,29784,54154,2800,3936,20758,28251,525,719,3707,5204,339162,477919,30639,55588,5002,6940,21883,29751,937,1363,359345,513746,304525,425834,28501,52097,2136,2977,20518,27817,449,596,3216,4425,307268,429486,29146,53193,4092,5600,21520,29132,814,1163,34217,52106,31463,47754,1283,2057,664,959,240,434,76,123,491,779,31894,48433,1493,2395,910,1340,363,619,123,200
R,10,2022,86,852795,343933,508862,293177,425827,26277,49274,2451,3468,18335,25145,458,608,3235,4540,295904,429607,27007,50539,4319,6134,19348,26426,850,1120,313574,462145,265257,382890,25081,47443,1894,2632,18124,24804,396,522,2822,3854,267629,386068,25635,48404,3553,4942,19040,25938,744,976,30359,46717,27920,42937,1196,1831,557,836,211,341,62,86,413,686,28275,43539,1372,2135,766,1192,308,488,106,144
R,10,2022,87,751691,294362,457329,251744,383024,22153,44001,2057,3102,15336,22537,375,532,2697,4133,253978,386433,22795,45118,3604,5518,16197,23727,730,1009,268222,415361,227649,344442,21191,42381,1573,2368,15148,22225,332,435,2329,3510,229572,347325,21670,43237,2937,4474,15915,23253,647,850,26140,41968,24095,38582,962,1620,484,734,188,312,43,97,368,623,24406,39108,1125,1881,667,1044,282,474,83,159
R,10,2022,88,642897,245095,397802,209808,334346,18163,37739,1660,2616,12853,19218,339,451,2272,3432,211753,337220,18689,38689,2934,4598,13566,20227,621,839,223545,362021,189886,301362,17409,36405,1272,1977,12702,18947,292,385,1984,2945,191577,303815,17813,37143,2415,3707,13333,19831,544,732,21550,35781,19922,32984,754,1334,388,639,151,271,47,66,288,487,20176,33405,876,1546,519,891,233,396,77,107
R,10,2022,89,548801,204136,344665,174867,289608,14722,32179,1411,2230,10974,17169,287,402,1875,3077,176461,292166,15134,32993,2478,4004,11574,18088,516,778,186255,313768,158308,261097,14101,31014,1085,1696,10861,16949,253,348,1647,2664,159710,263299,14420,31645,2037,3264,11399,17772,459,679,17881,30897,16559,28511,621,1165,326,534,113,220,34,54,228,413,16751,28867,714,1348,441,740,175,316,57,99
R,10,2022,90,471051,170162,300889,145231,251953,12434,28335,1140,1906,9469,15606,262,365,1626,2724,146610,254224,12821,29090,2045,3468,9998,16403,473,710,155243,273725,131419,226893,11922,27321,871,1446,9357,15399,228,319,1446,2347,132645,228844,12238,27916,1685,2829,9837,16093,415,617,14919,27164,13812,25060,512,1014,269,460,112,207,34,46,180,377,13965,25380,583,1174,360,639,161,310,58,93
R,10,2022,91,403578,143147,260431,123046,219955,9864,23424,948,1605,7793,12988,193,264,1303,2195,124154,221780,10165,24037,1651,2878,8243,13619,359,529,130672,237763,111457,199005,9460,22587,718,1217,7711,12832,171,232,1155,1890,112436,200563,9706,23070,1347,2347,8113,13382,318,463,12475,22668,11589,20950,404,837,230,388,82,156,22,32,148,305,11718,21217,459,967,304,531,130,237,41,66
R,10,2022,92,354611,122304,232307,105365,196336,8137,20114,756,1369,6783,12206,169,256,1094,2026,106302,198041,8391,20648,1366,2530,7129,12786,321,515,111509,211871,95275,177356,7819,19424,584,1036,6719,12081,152,226,960,1748,96095,178813,8019,19840,1123,2060,7036,12600,289,455,10795,20436,10090,18980,318,690,172,333,64,125,17,30,134,278,10207,19228,372,808,243,470,93,186,32,60
R,10,2022,93,290805,96901,193904,83379,163910,6187,16605,632,1147,5608,10342,152,231,943,1669,84176,165292,6411,17083,1165,2080,5919,10831,263,450,88180,177033,75297,148218,5898,16048,476,877,5555,10234,137,199,817,1457,75988,149424,6076,16431,945,1705,5828,10671,233,391,8721,16871,8082,15692,289,557,156,270,53,108,15,32,126,212,8188,15868,335,652,220,375,91,160,30,59
R,10,2022,94,236481,76592,159889,65709,134712,4986,13944,544,935,4515,8703,101,180,737,1415,66332,135882,5160,14354,977,1739,4737,9116,199,356,69678,146107,59271,121951,4760,13450,419,714,4486,8617,87,158,655,1217,59825,122949,4904,13769,808,1424,4687,8980,171,315,6914,13782,6438,12761,226,494,125,221,29,86,14,22,82,198,6507,12933,256,585,169,315,50,136,28,41
R,10,2022,95,186190,58487,127703,50031,107583,3736,11033,357,725,3702,7061,83,151,578,1150,50515,108530,3871,11346,665,1410,3893,7393,167,300,53462,117109,45326,97755,3599,10655,282,558,3669,6995,75,133,511,1013,45756,98583,3712,10909,559,1176,3840,7288,147,260,5025,10594,4705,9828,137,378,75,167,33,66,8,18,67,137,4759,9947,159,437,106,234,53,105,20,40
R,10,2022,96,147361,44891,102470,38244,86370,2916,8740,306,597,2882,5735,62,131,481,897,38647,87131,3032,8996,574,1123,3040,5963,126,236,41106,94343,34713,78848,2810,8448,241,468,2862,5677,54,114,426,788,35069,79513,2903,8655,481,938,3006,5883,111,207,3785,8127,3531,7522,106,292,65,129,20,58,8,17,55,109,3578,7618,129,341,93,185,34,80,15,29
R,10,2022,97,110122,32215,77907,27253,65128,2076,6714,222,458,2300,4762,42,94,322,751,27517,65752,2157,6932,401,860,2409,4981,84,202,29522,71744,24753,59438,1991,6489,174,345,2286,4724,38,85,280,663,24984,59991,2055,6669,330,709,2380,4919,74,175,2693,6163,2500,5690,85,225,48,113,14,38,4,9,42,88,2533,5761,102,263,71,151,29,62,10,27
R,10,2022,98,81047,22817,58230,18950,48364,1570,5142,156,353,1853,3752,25,72,263,547,19173,48807,1641,5310,303,682,1941,3903,56,135,20882,53657,17158,44114,1511,4982,123,289,1838,3723,23,64,229,485,17352,44506,1567,5123,252,583,1914,3857,46,120,1935,4573,1792,4250,59,160,33,64,15,29,2,8,34,62,1821,4301,74,187,51,99,27,46,10,15
R,10,2022,99,58572,16049,42523,13249,35294,1059,3677,121,261,1375,2789,30,59,215,443,13424,35664,1119,3827,236,515,1447,2900,66,116,14752,39379,12040,32406,1025,3556,101,206,1368,2771,28,51,190,389,12202,32729,1070,3680,204,438,1429,2865,56,102,1297,3144,1209,2888,34,121,20,55,7,18,2,8,25,54,1222,2935,49,147,32,77,18,35,10,14
R,10,2022,100,108506,28153,80353,22166,64271,1947,7517,220,508,3359,7004,55,141,406,912,22493,65002,2073,7826,442,1022,3500,7245,117,277,25979,74886,20175,59228,1875,7319,182,435,3344,6965,48,131,355,808,20462,59874,1978,7580,378,897,3465,7177,96,248,2174,5467,1991,5043,72,198,38,73,15,39,7,10,51,104,2031,5128,95,246,64,125,35,68,21,29
R,11,2022,999,333264212,165044156,168220056,125530554,126263447,21879112,23542266,2237089,2196062,9929743,10704715,447760,432901,5019898,5080665,130020352,130784338,24198215,25933189,3650236,3665997,11798825,12561188,879726,866820,132786896,136738279,97425186,98883039,20251611,21876376,1216362,1249715,9586869,10363784,322021,315056,3984847,4050309,100990286,102486347,22080064,23770762,2207843,2302012,11168092,11933259,658220,654241,32257260,31481777,28105368,27380408,1627501,1665890,1020727,946347,342874,340931,125739,117845,1035051,1030356,29030066,28297991,2118151,2162427,1442393,1363985,630733,627929,221506,212579
R,11,2022,0,3539715,1810339,1729376,1248245,1192230,288306,275657,35229,33651,103802,99106,6883,6560,127874,122172,1366325,1305043,361339,345431,57784,55198,149776,143038,15318,14618,1327760,1268485,859250,820705,252425,241393,13725,13107,95837,91503,4124,3932,102399,97845,954397,911615,311919,298236,28011,26762,133879,127865,10210,9750,482579,460891,388995,371525,35881,34264,21504,20544,7965,7603,2759,2628,25475,24327,411928,393428,49420,47195,29773,28436,15897,15173,5108,4868
R,11,2022,1,3551250,1815140,1736110,1252386,1197391,290438,278742,35066,33595,107121,101764,6981,6612,123148,118006,1365801,1306081,359846,345377,57358,54931,151958,144632,15295,14527,1334882,1276514,864835,826517,254671,244444,13703,13128,99170,94197,4205,3992,98298,94236,955907,913831,310908,298465,27843,26667,136302,129715,10224,9724,480258,459596,387551,370874,35767,34298,21363,20467,7951,7567,2776,2620,24850,23770,409894,392250,48938,46912,29515,28264,15656,14917,5071,4803
R,11,2022,2,3654294,1868135,1786159,1298869,1239535,293570,284171,35198,34220,111104,104035,7048,6666,122346,117532,1411416,1347633,361463,349898,57859,55978,156237,146978,15411,14599,1381080,1318835,903558,861048,258213,250069,14063,13451,103270,96469,4303,4033,97673,93765,993925,947778,313133,303275,28525,27322,140763,132071,10417,9801,487055,467324,395311,378487,35357,34102,21135,20769,7834,7566,2745,2633,24673,23767,417491,399855,48330,46623,29334,28656,15474,14907,4994,4798
